norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
42808,2017-039F,IRIDIUM 117,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42809,2017-039G,IRIDIUM 126,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42810,2017-039H,IRIDIUM 124,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42811,2017-039J,IRIDIUM 128,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42812,2017-039K,IRIDIUM 121,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42825,2017-042A,KANOPUS-V-IK,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 500.0 kg,KeepTrack motor: 2 x SPT-50
42826,2017-042B,NORSAT 1,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 30.0 kg,No propulsion info found across queried sources
42827,2017-042C,OBJECT C,LEO_450_800,4.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4 kg,No propulsion info found across queried sources
42828,2017-042D,NORSAT 2,LEO_450_800,16.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 16.0 kg,No propulsion info found across queried sources
42829,2017-042E,TECHNOSAT,LEO_450_800,18.0,10_50kg,Cube/Nano,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 18.0 kg,No propulsion info found across queried sources
42831,2017-042G,FLYING LAPTOP,LEO_450_800,120.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 120.0 kg,No propulsion info found across queried sources
42832,2017-042H,OBJECT H,LEO_450_800,1.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1 kg,No propulsion info found across queried sources
42833,2017-042J,OBJECT J,LEO_450_800,0.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Low,Low,KeepTrack launch mass: 0 kg,No propulsion info found across queried sources
42834,2017-042K,OBJECT K,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
42835,2017-042L,WNISAT 1R,LEO_450_800,43.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 43.0 kg,No propulsion info found across queried sources
42836,2017-042M,OBJECT M,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
42837,2017-042N,LEMUR 2 GREENBERG,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42838,2017-042P,LEMUR 2 ANDIS,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42839,2017-042Q,LEMUR 2 MONSON,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42840,2017-042R,LEMUR 2 FURIAUS,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42841,2017-042S,LEMUR 2 PETERG,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42842,2017-042T,LEMUR 2 DEMBITZ,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42843,2017-042U,OBJECT U,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
42844,2017-042V,NANOACE,LEO_450_800,5.5,<10kg,Cube/Nano,Micro/ColdGas,8 cold gas thrusters,TechDemo,UCS,KeepTrack,High,Medium,UCS launch mass: 5.5 kg,KeepTrack motor: 8 cold gas thrusters
42845,2017-042W,LEMUR 2 ZACHARY,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42846,2017-042X,CORVUS BC2,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42847,2017-042Y,CORVUS BC1,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42848,2017-042Z,OBJECT Z,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42849,2017-042AA,OBJECT AA,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg,No propulsion info found across queried sources
42901,2017-044B,VENUS,LEO_450_800,264.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 264.0 kg,KeepTrack motor: HET-300
42920,2017-049A,FORMOSAT-5,LEO_450_800,525.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 525.0 kg,No propulsion info found across queried sources
42921,2017-050A,ORS 5 SENSORSAT,LEO_450_800,140.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 140.0 kg,No propulsion info found across queried sources
42945,2017-058A,YAOGAN-30 A,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
42946,2017-058B,YAOGAN-30 B,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
42947,2017-058C,YAOGAN-30 C,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
42948,2017-058D,CZ-2C R/B,LEO_450_800,3800.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3800 kg,No propulsion info found across queried sources
42954,2017-060A,VRSS-2,LEO_450_800,1000.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 1000.0 kg,No propulsion info found across queried sources
42955,2017-061A,IRIDIUM 133,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42956,2017-061B,IRIDIUM 100,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42957,2017-061C,IRIDIUM 122,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42958,2017-061D,IRIDIUM 129,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42959,2017-061E,IRIDIUM 119,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42960,2017-061F,IRIDIUM 107,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42961,2017-061G,IRIDIUM 132,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42962,2017-061H,IRIDIUM 136,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42963,2017-061J,IRIDIUM 139,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42964,2017-061K,IRIDIUM 125,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
42969,2017-064A,SENTINEL 5P,LEO_800_1000,820.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 820.0 kg,No propulsion info found across queried sources
42970,2017-064B,BREEZE-KM R/B,LEO_450_800,2370.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 2370 kg,KeepTrack motor: S5.92
42986,2017-037E,COSMOS 2523,LEO_450_800,47.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 47 kg,No propulsion info found across queried sources
42987,2017-068A,SKYSAT C11,LEO_300_450,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
42988,2017-068B,SKYSAT C10,LEO_450_800,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
42989,2017-068C,SKYSAT C9,LEO_450_800,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
42990,2017-068D,SKYSAT C8,LEO_450_800,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
42991,2017-068E,SKYSAT C7,LEO_450_800,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
42992,2017-068F,SKYSAT C6,LEO_450_800,110.0,50_200kg,Micro,Chemical,? x 1 N HPGP thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 110.0 kg,KeepTrack motor: ? x 1 N HPGP thrusters
43005,2017-070A,MOHAMMED VI-A,LEO_450_800,1110.0,>1000kg,Small/Medium,Chemical,4 x 15 Nms hydrazine thrusters,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 1110.0 kg,KeepTrack motor: 4 x 15 Nms hydrazine thrusters
43010,2017-072A,FENGYUN 3D,LEO_800_1000,2300.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 2300.0 kg,No propulsion info found across queried sources
43011,2017-072B,HEAD-1,LEO_800_1000,45.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 45.0 kg,No propulsion info found across queried sources
43012,2017-072C,CZ-4C R/B,LEO_450_800,1.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1 kg,No propulsion info found across queried sources
43013,2017-073A,NOAA 20 (JPSS 1),LEO_800_1000,2294.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 2294.0 kg,No propulsion info found across queried sources
43016,2017-073D,MAKERSAT-0,LEO_450_800,1.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 1U,No propulsion info found across queried sources
43017,2017-073E,FOX-1B (RADFXSAT AO-91),LEO_450_800,4.0,<10kg,Cube/Nano,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 4.0 kg,No propulsion info found across queried sources
43022,2017-074A,JILIN-01-04,LEO_450_800,95.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 95.0 kg,No propulsion info found across queried sources
43023,2017-074B,JILIN-01-05,LEO_450_800,95.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 95.0 kg,No propulsion info found across queried sources
43024,2017-074C,JILIN-01-06,LEO_450_800,95.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 95.0 kg,No propulsion info found across queried sources
43028,2017-075A,YAOGAN-30 D,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
43029,2017-075B,YAOGAN-30 E,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
43030,2017-075C,YAOGAN-30 F,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
43032,2017-076A,COSMOS 2524,LEO_800_1000,5000.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 5000.0 kg,KeepTrack motor: 11D428
43034,2017-077A,LKW-1,LEO_450_800,2000.0,>1000kg,Small/Medium,,No propulsion reported,EO,KeepTrack,,Medium,Low,KeepTrack launch mass: 2000 kg,No propulsion info found across queried sources
43065,2017-082A,GCOM-C,LEO_800_1000,2200.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 2200.0 kg,No propulsion info found across queried sources
43070,2017-083A,IRIDIUM 135,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
43071,2017-083B,IRIDIUM 138,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
43072,2017-083C,IRIDIUM 116,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
43073,2017-083D,IRIDIUM 130,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
43074,2017-083E,IRIDIUM 151,LEO_450_800,860.0,200_1000kg,Small/Medium,,No propulsion reported,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 860.0 kg; dry mass: 678.0 kg,KeepTrack motor: ?
